region_name,model,issue_date,lead_day,forecast_date,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
临沂,jma_seamless,2025-12-24,4,2025-12-28,11.6,-1.2,-0.2,,,,,,,,,
临沂,jma_seamless,2025-12-23,5,2025-12-28,11.4,-1.7,-0.5,,,,,,,,,
临沂,jma_seamless,2025-12-22,6,2025-12-28,10.4,-2.6,-0.8,,,,,,,,,
临沂,jma_seamless,2025-12-21,7,2025-12-28,9.1,-2.5,-1.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-28,1,2025-12-29,9.8,0.4,0.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-27,2,2025-12-29,9.2,0.4,0.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-26,3,2025-12-29,8.8,0.5,-0.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-25,4,2025-12-29,7.4,-0.6,-1.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-24,5,2025-12-29,6.3,-0.7,-1.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-23,6,2025-12-29,7.6,-0.3,-1.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-22,7,2025-12-29,5.5,-2.7,-3.2,,,,,,,,,
临沂,gfs_seamless,2025-12-28,1,2025-12-29,9.9,2.8,1.7,,,,,,,,,
临沂,gfs_seamless,2025-12-27,2,2025-12-29,9.3,2.6,1.3,,,,,,,,,
临沂,gfs_seamless,2025-12-26,3,2025-12-29,7.8,2.5,0.7,,,,,,,,,
临沂,gfs_seamless,2025-12-25,4,2025-12-29,6.4,1.4,-0.8,,,,,,,,,
临沂,gfs_seamless,2025-12-24,5,2025-12-29,8.3,2.6,0.3,,,,,,,,,
临沂,gfs_seamless,2025-12-23,6,2025-12-29,9.7,2.6,1.3,,,,,,,,,
临沂,gfs_seamless,2025-12-22,7,2025-12-29,10.6,1.6,0.3,,,,,,,,,
临沂,jma_seamless,2025-12-28,1,2025-12-29,10.3,0.4,0.8,,,,,,,,,
临沂,jma_seamless,2025-12-27,2,2025-12-29,10.3,0.0,0.5,,,,,,,,,
临沂,jma_seamless,2025-12-26,3,2025-12-29,10.6,-0.4,0.4,,,,,,,,,
临沂,jma_seamless,2025-12-25,4,2025-12-29,9.7,-0.1,-0.2,,,,,,,,,
临沂,jma_seamless,2025-12-24,5,2025-12-29,10.6,0.0,-0.2,,,,,,,,,
临沂,jma_seamless,2025-12-23,6,2025-12-29,7.8,1.7,-0.3,,,,,,,,,
临沂,jma_seamless,2025-12-22,7,2025-12-29,8.3,0.5,-1.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-29,1,2025-12-30,9.1,-1.7,-0.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-28,2,2025-12-30,8.3,-2.0,-1.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-27,3,2025-12-30,9.0,-1.7,-1.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-26,4,2025-12-30,8.1,-2.5,-2.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-25,5,2025-12-30,7.5,-2.5,-1.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-24,6,2025-12-30,8.4,-3.1,-1.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-12-23,7,2025-12-30,7.9,-4.3,-2.3,,,,,,,,,
临沂,gfs_seamless,2025-12-29,1,2025-12-30,8.7,0.7,0.0,,,,,,,,,
临沂,gfs_seamless,2025-12-28,2,2025-12-30,8.1,0.5,-0.9,,,,,,,,,
临沂,gfs_seamless,2025-12-27,3,2025-12-30,6.5,-0.6,-2.4,,,,,,,,,
临沂,gfs_seamless,2025-12-26,4,2025-12-30,5.5,-2.1,-3.6,,,,,,,,,
临沂,gfs_seamless,2025-12-25,5,2025-12-30,7.1,0.4,-1.0,,,,,,,,,
临沂,gfs_seamless,2025-12-24,6,2025-12-30,8.0,1.0,0.4,,,,,,,,,
临沂,gfs_seamless,2025-12-23,7,2025-12-30,7.1,-1.5,-1.7,,,,,,,,,
临沂,jma_seamless,2025-12-29,1,2025-12-30,9.2,-1.3,-0.3,,,,,,,,,
临沂,jma_seamless,2025-12-28,2,2025-12-30,8.6,-1.4,-1.2,,,,,,,,,
临沂,jma_seamless,2025-12-27,3,2025-12-30,9.4,-1.4,-0.8,,,,,,,,,
临沂,jma_seamless,2025-12-26,4,2025-12-30,9.0,-1.6,-1.5,,,,,,,,,
临沂,jma_seamless,2025-12-25,5,2025-12-30,9.8,-5.5,-1.9,,,,,,,,,
临沂,jma_seamless,2025-12-24,6,2025-12-30,9.4,-3.7,-1.5,,,,,,,,,
临沂,jma_seamless,2025-12-23,7,2025-12-30,5.9,-2.4,-2.9,,,,,,,,,
临沂,jma_seamless,2026-02-24,1,2026-02-25,10.8,3.2,2.9,0.6,,73.2,9.6,,32.0,,0.0,0.0
临沂,jma_seamless,2026-02-23,2,2026-02-25,9.4,3.4,2.6,0.7,,73.7,10.1,,100.0,,0.0,0.0
临沂,jma_seamless,2026-02-22,3,2026-02-25,11.0,4.0,3.2,1.5,,74.3,9.9,,71.7,,0.0,0.0
临沂,jma_seamless,2026-02-21,4,2026-02-25,10.1,3.3,2.4,0.5,,75.9,10.6,,79.7,,0.0,0.0
临沂,jma_seamless,2026-02-20,5,2026-02-25,10.3,3.6,2.4,0.5,,74.7,12.5,,80.6,,0.0,0.0
临沂,jma_seamless,2026-02-19,6,2026-02-25,12.6,3.2,3.5,0.1,,74.8,11.8,,92.9,,2.1,0.0
临沂,jma_seamless,2026-02-18,7,2026-02-25,10.0,4.0,3.4,1.3,,74.8,10.9,,97.5,,0.3,0.0
临沂,jma_seamless,2026-02-25,1,2026-02-26,9.8,3.7,3.1,1.0,,79.2,10.6,,85.7,,5.1,0.0
临沂,jma_seamless,2026-02-24,2,2026-02-26,7.9,4.2,2.9,1.4,,80.9,11.6,,94.6,,5.7,0.0
临沂,jma_seamless,2026-02-23,3,2026-02-26,8.8,4.4,3.2,1.8,,82.9,10.6,,96.6,,7.2,0.0
临沂,jma_seamless,2026-02-22,4,2026-02-26,8.7,4.3,3.4,2.2,,82.6,8.6,,93.6,,4.2,0.0
临沂,jma_seamless,2026-02-21,5,2026-02-26,11.0,4.3,3.8,1.5,,82.0,11.5,,99.5,,6.0,0.0
临沂,jma_seamless,2026-02-20,6,2026-02-26,11.2,5.5,5.4,2.6,,89.2,13.6,,99.1,,11.4,0.0
临沂,jma_seamless,2026-02-19,7,2026-02-26,10.8,6.3,4.9,3.3,,82.0,15.4,,90.5,,4.2,0.0
临沂,jma_seamless,2026-02-26,1,2026-02-27,12.3,5.9,5.1,3.9,,70.0,9.2,,67.1,,0.3,0.0
临沂,jma_seamless,2026-02-25,2,2026-02-27,12.5,5.6,5.0,3.5,,68.0,9.4,,49.8,,0.3,0.0
临沂,jma_seamless,2026-02-24,3,2026-02-27,12.8,4.8,4.3,2.4,,70.5,10.3,,33.1,,1.2,0.0
临沂,jma_seamless,2026-02-23,4,2026-02-27,11.8,5.3,4.9,3.1,,67.7,9.4,,30.4,,0.6,0.0
临沂,jma_seamless,2026-02-22,5,2026-02-27,13.6,5.8,5.7,3.7,,69.0,9.8,,47.4,,2.4,0.0
临沂,jma_seamless,2026-02-21,6,2026-02-27,13.2,6.7,6.1,4.3,,74.3,11.9,,51.7,,0.9,0.0
临沂,jma_seamless,2026-02-20,7,2026-02-27,14.1,6.9,6.1,4.4,,69.2,13.2,,76.8,,0.9,0.0
临沂,jma_seamless,2026-02-27,1,2026-02-28,10.6,3.9,2.5,0.8,,73.8,12.5,,75.8,,0.0,0.0
临沂,jma_seamless,2026-02-26,2,2026-02-28,9.6,4.0,2.4,0.8,,75.8,13.6,,80.7,,0.3,0.0
临沂,jma_seamless,2026-02-25,3,2026-02-28,10.5,3.2,2.4,-0.1,,76.5,13.0,,58.4,,0.3,0.0
临沂,jma_seamless,2026-02-24,4,2026-02-28,10.4,3.5,2.8,0.7,,65.5,10.6,,47.2,,0.0,0.0
临沂,jma_seamless,2026-02-23,5,2026-02-28,13.0,3.5,3.2,0.6,,65.2,11.0,,32.6,,0.0,0.0
临沂,jma_seamless,2026-02-22,6,2026-02-28,12.4,3.7,3.1,0.6,,69.8,12.6,,52.1,,0.0,0.0
临沂,jma_seamless,2026-02-21,7,2026-02-28,12.2,4.8,4.2,2.1,,71.5,11.6,,71.6,,0.0,0.0
临沂,jma_seamless,2026-02-28,1,2026-03-01,9.1,4.9,3.5,1.5,,87.0,15.5,,97.7,,16.8,0.0
临沂,jma_seamless,2026-02-27,2,2026-03-01,9.7,5.4,3.7,2.1,,87.0,16.1,,97.0,,17.4,0.0
临沂,jma_seamless,2026-02-26,3,2026-03-01,10.7,6.0,4.4,2.8,,87.5,16.6,,96.4,,17.4,0.0
临沂,jma_seamless,2026-02-25,4,2026-03-01,11.9,6.2,4.9,3.0,,85.2,16.7,,98.7,,10.8,0.0
临沂,jma_seamless,2026-02-24,5,2026-03-01,9.7,5.6,4.1,2.5,,80.8,15.0,,98.0,,8.7,0.0
临沂,jma_seamless,2026-02-23,6,2026-03-01,11.5,5.7,4.5,2.4,,82.5,16.7,,96.3,,19.5,0.0
临沂,jma_seamless,2026-02-22,7,2026-03-01,9.5,4.1,3.6,0.9,,82.9,13.2,,92.7,,10.5,0.0
临沂,jma_seamless,2026-03-01,1,2026-03-02,10.2,4.5,2.7,1.2,,74.9,14.7,,80.1,,7.2,0.0
临沂,jma_seamless,2026-02-28,2,2026-03-02,10.8,3.9,3.0,0.3,,75.2,15.6,,67.2,,12.9,0.0
临沂,jma_seamless,2026-02-27,3,2026-03-02,11.2,4.3,2.9,0.6,,75.8,16.8,,58.5,,12.3,0.0
临沂,jma_seamless,2026-02-26,4,2026-03-02,10.0,4.5,2.8,0.8,,75.1,17.4,,63.6,,8.4,0.0
临沂,jma_seamless,2026-02-25,5,2026-03-02,11.6,5.8,4.2,2.4,,75.2,17.2,,65.0,,13.5,0.0
临沂,jma_seamless,2026-02-24,6,2026-03-02,10.9,6.6,4.9,3.8,,78.3,14.2,,58.7,,15.3,0.0
临沂,jma_seamless,2026-02-23,7,2026-03-02,10.4,7.0,5.1,4.1,,79.6,15.6,,72.1,,18.9,0.0
临沂,jma_seamless,2026-03-02,1,2026-03-03,9.0,3.0,3.2,,,69.0,4.3,,52.1,,0.0,0.0
临沂,jma_seamless,2026-03-01,2,2026-03-03,11.1,3.9,4.2,2.3,,67.9,6.6,,29.6,,0.0,0.0
临沂,jma_seamless,2026-02-28,3,2026-03-03,11.9,3.4,3.8,1.3,,67.4,8.0,,49.3,,0.0,0.0
临沂,jma_seamless,2026-02-27,4,2026-03-03,10.8,3.4,3.8,2.1,,64.5,5.4,,54.1,,0.0,0.0
临沂,jma_seamless,2026-02-26,5,2026-03-03,10.0,3.5,3.5,1.9,,67.2,6.2,,40.5,,0.0,0.0
临沂,jma_seamless,2026-02-25,6,2026-03-03,10.5,4.2,4.2,2.7,,68.2,6.4,,52.4,,0.0,0.0
临沂,jma_seamless,2026-02-24,7,2026-03-03,13.2,3.9,5.1,2.6,,72.8,5.5,,25.8,,0.0,0.0
临沂,jma_seamless,2026-03-03,1,2026-03-04,10.6,3.3,2.8,0.8,,75.0,9.2,,49.0,,0.0,0.0
临沂,jma_seamless,2026-03-02,2,2026-03-04,12.8,3.2,3.4,0.9,,70.2,8.6,,21.0,,0.0,0.0
临沂,jma_seamless,2026-03-01,3,2026-03-04,10.5,4.0,3.3,1.5,,72.8,9.9,,54.8,,0.0,0.0
临沂,jma_seamless,2026-02-28,4,2026-03-04,10.1,3.3,2.7,0.9,,78.5,8.9,,46.2,,0.0,0.0
临沂,jma_seamless,2026-02-27,5,2026-03-04,12.8,3.2,3.3,0.4,,72.8,10.5,,50.2,,-0.6,0.0
临沂,jma_seamless,2026-02-26,6,2026-03-04,10.9,3.9,3.4,1.3,,75.5,10.0,,78.2,,0.6,0.0
临沂,jma_seamless,2026-02-25,7,2026-03-04,11.8,4.5,3.9,1.7,,70.7,12.0,,72.1,,0.0,0.0
临沂,jma_seamless,2026-03-04,1,2026-03-05,11.3,4.4,5.1,3.1,,69.6,5.7,,67.8,,0.0,0.0
临沂,jma_seamless,2026-03-03,2,2026-03-05,12.5,4.2,5.6,2.4,,72.1,7.2,,79.8,,0.0,0.0
临沂,jma_seamless,2026-03-02,3,2026-03-05,10.2,4.5,4.7,3.1,,70.0,6.0,,84.3,,0.0,0.0
临沂,jma_seamless,2026-03-01,4,2026-03-05,11.1,4.1,4.7,,,70.0,4.8,,85.3,,0.0,0.0
临沂,jma_seamless,2026-02-28,5,2026-03-05,10.8,4.2,4.5,2.3,,74.3,7.5,,69.5,,0.0,0.0
临沂,jma_seamless,2026-02-27,6,2026-03-05,10.8,5.1,3.8,2.4,,73.2,12.1,,89.5,,0.0,0.0
临沂,jma_seamless,2026-02-26,7,2026-03-05,10.4,4.1,3.7,1.3,,73.2,11.3,,83.0,,0.0,0.0
临沂,jma_seamless,2026-03-05,1,2026-03-06,9.3,3.1,1.7,0.0,,48.0,11.7,,53.3,,0.0,0.0
临沂,jma_seamless,2026-03-04,2,2026-03-06,9.2,3.1,1.8,0.2,,49.4,10.7,,31.8,,0.0,0.0
临沂,jma_seamless,2026-03-03,3,2026-03-06,10.0,3.4,2.1,0.5,,51.7,11.2,,29.0,,0.0,0.0
临沂,jma_seamless,2026-03-02,4,2026-03-06,9.9,3.2,2.2,1.0,,59.8,8.2,,3.1,,0.0,0.0
临沂,jma_seamless,2026-03-01,5,2026-03-06,13.0,4.4,4.1,2.2,,56.9,8.7,,5.1,,0.0,0.0
临沂,jma_seamless,2026-02-28,6,2026-03-06,11.6,3.1,3.1,1.1,,61.4,7.3,,7.9,,0.0,0.0
临沂,jma_seamless,2026-02-27,7,2026-03-06,12.4,4.2,4.4,1.9,,60.4,9.2,,51.8,,2.4,0.0
临沂,jma_seamless,2026-03-06,1,2026-03-07,8.1,0.3,-1.0,-2.4,,37.0,8.1,,32.3,,0.0,0.0
临沂,jma_seamless,2026-03-05,2,2026-03-07,8.8,1.1,-0.3,-1.4,,33.9,7.9,,21.8,,0.0,0.0
临沂,jma_seamless,2026-03-04,3,2026-03-07,8.9,-0.5,-0.6,-3.3,,40.5,7.8,,4.9,,0.0,0.0
临沂,jma_seamless,2026-03-03,4,2026-03-07,8.8,-0.4,-0.7,-3.0,,35.0,7.5,,9.5,,0.0,0.0
临沂,jma_seamless,2026-03-02,5,2026-03-07,8.3,-0.1,-0.5,-3.2,,40.5,9.1,,26.5,,0.0,0.0
临沂,jma_seamless,2026-03-01,6,2026-03-07,10.1,2.1,1.5,-0.6,,55.0,9.2,,48.1,,0.0,0.0
临沂,jma_seamless,2026-02-28,7,2026-03-07,12.5,2.6,2.9,-0.1,,55.1,9.4,,28.0,,0.0,0.0
临沂,jma_seamless,2026-03-07,1,2026-03-08,12.0,0.9,2.3,-0.9,,49.8,5.7,,36.5,,0.0,0.0
临沂,jma_seamless,2026-03-06,2,2026-03-08,11.7,1.7,2.5,-0.3,,46.0,6.5,,62.8,,0.0,0.0
临沂,jma_seamless,2026-03-05,3,2026-03-08,12.4,2.8,3.2,0.9,,45.2,7.0,,49.9,,0.0,0.0
临沂,jma_seamless,2026-03-04,4,2026-03-08,12.2,2.7,3.2,0.8,,46.6,6.8,,56.3,,0.0,0.0
临沂,jma_seamless,2026-03-03,5,2026-03-08,12.7,2.3,3.2,0.3,,46.5,6.8,,62.6,,0.0,0.0
临沂,jma_seamless,2026-03-02,6,2026-03-08,12.0,2.2,3.3,0.2,,46.2,7.0,,55.0,,0.0,0.0
临沂,jma_seamless,2026-03-01,7,2026-03-08,14.3,4.7,4.8,2.7,,52.7,8.3,,59.5,,0.0,0.0
临沂,jma_seamless,2026-03-08,1,2026-03-09,12.0,3.8,2.8,1.6,,38.9,8.6,,1.8,,0.0,0.0
临沂,jma_seamless,2026-03-07,2,2026-03-09,12.6,3.9,2.9,1.7,,36.5,8.7,,7.4,,0.0,0.0
临沂,jma_seamless,2026-03-06,3,2026-03-09,13.7,3.7,3.4,1.4,,37.5,8.9,,19.3,,0.0,0.0
临沂,jma_seamless,2026-03-05,4,2026-03-09,15.0,3.9,4.5,1.6,,43.9,9.1,,25.1,,0.0,0.0
临沂,jma_seamless,2026-03-04,5,2026-03-09,14.0,4.0,3.6,1.5,,38.4,9.9,,16.2,,0.0,0.0
临沂,jma_seamless,2026-03-03,6,2026-03-09,15.8,3.3,5.4,1.3,,60.7,7.6,,54.2,,0.0,0.0
临沂,jma_seamless,2026-03-02,7,2026-03-09,15.5,5.4,5.9,3.7,,57.0,7.6,,64.0,,0.0,0.0
临沂,jma_seamless,2026-03-09,1,2026-03-10,14.8,2.3,3.6,-0.7,,33.8,10.7,,17.5,,0.0,0.0
临沂,jma_seamless,2026-03-08,2,2026-03-10,14.3,1.6,2.7,-1.6,,27.2,10.8,,10.0,,0.0,0.0
临沂,jma_seamless,2026-03-07,3,2026-03-10,14.1,1.2,2.9,-1.8,,36.0,9.6,,16.5,,0.0,0.0
临沂,jma_seamless,2026-03-06,4,2026-03-10,14.7,1.7,3.4,-1.2,,39.0,9.7,,4.3,,0.0,0.0
临沂,jma_seamless,2026-03-05,5,2026-03-10,14.4,1.7,4.1,-0.8,,39.9,8.3,,21.7,,0.3,0.0
临沂,jma_seamless,2026-03-04,6,2026-03-10,13.2,1.8,3.6,-0.1,,44.2,6.4,,11.0,,0.0,0.0
临沂,jma_seamless,2026-03-03,7,2026-03-10,13.7,4.3,5.2,2.3,,53.6,8.1,,21.5,,0.0,0.0
临沂,ecmwf_ifs025,2026-03-10,1,2026-03-11,14.5,3.5,6.6,2.0,,71.4,6.1,,32.4,17.86,9.9,
临沂,ecmwf_ifs025,2026-03-09,2,2026-03-11,15.7,3.8,6.5,1.9,,65.5,7.4,,21.5,17.6,1.2,
临沂,ecmwf_ifs025,2026-03-08,3,2026-03-11,13.3,3.5,5.4,1.5,,73.2,7.5,,53.4,16.94,5.7,
临沂,ecmwf_ifs025,2026-03-07,4,2026-03-11,14.8,3.3,4.9,1.3,,73.6,7.3,,51.9,15.12,6.0,
临沂,ecmwf_ifs025,2026-03-06,5,2026-03-11,12.1,2.8,4.4,0.8,,70.4,7.2,,29.7,17.11,0.9,
临沂,ecmwf_ifs025,2026-03-05,6,2026-03-11,15.7,4.3,6.5,3.2,,67.5,5.1,,12.0,16.3,0.0,
临沂,ecmwf_ifs025,2026-03-04,7,2026-03-11,14.4,4.1,6.1,2.4,,73.6,6.9,,53.8,13.65,3.3,
临沂,gfs_seamless,2026-03-10,1,2026-03-11,15.8,6.6,7.3,4.8,,53.8,9.1,35.6,58.2,18.94,0.3,0.0
临沂,gfs_seamless,2026-03-09,2,2026-03-11,15.9,6.2,7.3,4.4,,54.4,8.8,36.4,69.1,19.09,0.7,0.0
临沂,gfs_seamless,2026-03-08,3,2026-03-11,14.6,2.8,4.8,0.1,,71.9,9.7,33.5,84.9,7.44,9.6,0.0
临沂,gfs_seamless,2026-03-07,4,2026-03-11,12.2,4.9,5.3,3.2,,75.5,7.3,29.9,68.2,11.18,9.2,0.0
临沂,gfs_seamless,2026-03-06,5,2026-03-11,14.6,5.6,6.6,4.1,,64.9,6.9,19.4,77.0,12.75,0.0,0.0
临沂,gfs_seamless,2026-03-05,6,2026-03-11,17.1,5.3,6.3,3.8,,47.1,6.7,16.9,61.1,16.06,0.0,0.0
临沂,gfs_seamless,2026-03-04,7,2026-03-11,13.1,5.0,3.9,2.7,,60.9,9.6,31.7,88.9,7.47,0.9,0.0
临沂,jma_seamless,2026-03-10,1,2026-03-11,13.3,6.1,7.3,4.9,,62.2,6.3,,58.9,17.86,9.9,
临沂,jma_seamless,2026-03-09,2,2026-03-11,13.7,7.6,6.7,6.8,,42.3,5.8,,46.4,17.6,1.2,
临沂,jma_seamless,2026-03-08,3,2026-03-11,16.5,7.5,7.3,6.3,,29.0,7.1,,44.9,16.94,5.7,
临沂,jma_seamless,2026-03-07,4,2026-03-11,16.9,7.5,7.0,6.2,,33.4,7.5,,18.8,15.12,6.0,
临沂,jma_seamless,2026-03-06,5,2026-03-11,14.4,6.5,7.2,4.7,,68.2,8.8,,53.8,17.11,0.9,
临沂,jma_seamless,2026-03-05,6,2026-03-11,17.1,7.6,7.9,6.3,,45.6,7.4,,33.0,16.3,0.0,
临沂,jma_seamless,2026-03-04,7,2026-03-11,10.8,6.0,4.8,4.3,,64.2,8.2,,75.7,13.65,3.3,
临沂,ecmwf_ifs025,2026-03-11,1,2026-03-12,13.9,3.6,4.8,1.1,,70.8,9.7,,6.5,18.41,0.0,
临沂,ecmwf_ifs025,2026-03-10,2,2026-03-12,13.4,2.6,3.7,-0.4,,70.4,11.0,,0.6,18.67,0.0,
临沂,ecmwf_ifs025,2026-03-09,3,2026-03-12,12.8,2.8,3.9,0.1,,70.2,9.8,,2.2,18.82,0.0,
临沂,ecmwf_ifs025,2026-03-08,4,2026-03-12,13.2,2.3,4.2,-0.2,,72.3,8.6,,0.0,18.68,0.0,
临沂,ecmwf_ifs025,2026-03-07,5,2026-03-12,13.9,0.2,3.2,-2.4,,72.2,7.8,,8.7,18.81,0.0,
临沂,ecmwf_ifs025,2026-03-06,6,2026-03-12,14.8,3.0,4.9,1.1,,76.1,6.8,,14.9,16.89,0.0,
临沂,ecmwf_ifs025,2026-03-05,7,2026-03-12,15.3,4.6,6.0,2.6,,71.5,8.2,,51.0,16.15,0.0,
临沂,gfs_seamless,2026-03-11,1,2026-03-12,14.1,4.8,5.2,1.8,,53.4,13.2,32.4,2.5,20.89,0.0,0.0
临沂,gfs_seamless,2026-03-10,2,2026-03-12,13.9,5.0,5.3,2.2,,52.2,12.1,38.2,15.6,20.92,0.0,0.0
临沂,gfs_seamless,2026-03-09,3,2026-03-12,13.6,4.8,4.7,2.0,,50.5,12.1,34.9,1.6,21.28,0.0,0.0
临沂,gfs_seamless,2026-03-08,4,2026-03-12,14.1,3.0,4.2,0.1,,52.8,10.7,31.0,3.1,21.37,0.0,0.0
临沂,gfs_seamless,2026-03-07,5,2026-03-12,14.3,3.9,4.0,1.1,,47.2,11.3,31.3,4.8,21.5,0.0,0.0
临沂,gfs_seamless,2026-03-06,6,2026-03-12,15.4,3.3,4.1,0.3,,45.7,11.7,34.6,0.8,20.97,0.0,0.0
临沂,gfs_seamless,2026-03-05,7,2026-03-12,17.7,4.5,7.1,2.3,,55.8,9.1,28.8,10.1,20.46,0.0,0.0
临沂,jma_seamless,2026-03-11,1,2026-03-12,13.9,6.2,6.1,4.4,,60.0,8.7,,46.3,18.41,0.0,
临沂,jma_seamless,2026-03-10,2,2026-03-12,13.4,5.8,5.6,4.1,,61.1,7.8,,24.8,18.67,0.0,
临沂,jma_seamless,2026-03-09,3,2026-03-12,14.0,5.3,4.9,3.2,,55.0,9.1,,26.8,18.82,0.0,
临沂,jma_seamless,2026-03-08,4,2026-03-12,15.1,4.1,4.8,1.9,,59.2,8.8,,4.0,18.68,0.0,
临沂,jma_seamless,2026-03-07,5,2026-03-12,13.5,4.6,5.1,2.9,,71.1,7.2,,22.1,18.81,0.0,
临沂,jma_seamless,2026-03-06,6,2026-03-12,13.2,5.3,5.1,3.2,,64.0,9.0,,48.2,16.89,0.0,
临沂,jma_seamless,2026-03-05,7,2026-03-12,17.3,4.7,6.1,2.6,,64.0,8.7,,43.4,16.15,0.0,
临沂,ecmwf_ifs025,2026-03-12,1,2026-03-13,15.3,1.5,5.1,-0.5,,63.2,6.5,,33.3,19.14,0.0,
临沂,ecmwf_ifs025,2026-03-11,2,2026-03-13,15.0,-0.4,4.0,-3.2,,60.1,8.0,,17.9,19.23,0.0,
临沂,ecmwf_ifs025,2026-03-10,3,2026-03-13,13.8,-1.3,3.5,-3.4,,62.4,5.7,,51.0,18.43,0.0,
临沂,ecmwf_ifs025,2026-03-09,4,2026-03-13,14.0,1.0,4.1,-1.1,,62.8,6.7,,68.5,18.41,0.0,
临沂,ecmwf_ifs025,2026-03-08,5,2026-03-13,14.0,-0.4,4.1,-2.6,,67.4,6.4,,43.0,18.37,0.0,
临沂,ecmwf_ifs025,2026-03-07,6,2026-03-13,12.9,1.4,3.7,-0.4,,74.7,5.9,,42.1,17.29,0.0,
临沂,ecmwf_ifs025,2026-03-06,7,2026-03-13,15.2,2.5,4.6,0.2,,68.2,7.9,,23.1,17.77,0.0,
临沂,gfs_seamless,2026-03-12,1,2026-03-13,15.5,4.2,5.7,2.1,,46.2,8.5,20.5,44.3,20.69,0.0,0.0
临沂,gfs_seamless,2026-03-11,2,2026-03-13,15.7,4.0,5.6,1.7,,43.3,9.2,29.2,26.0,21.38,0.0,0.0
临沂,gfs_seamless,2026-03-10,3,2026-03-13,15.6,3.5,5.3,1.1,,41.1,9.1,23.4,40.8,20.27,0.0,0.0
临沂,gfs_seamless,2026-03-09,4,2026-03-13,15.6,3.8,5.7,1.3,,42.6,9.5,34.6,50.0,20.15,0.0,0.0
临沂,gfs_seamless,2026-03-08,5,2026-03-13,14.2,2.4,4.4,-0.3,,42.5,9.5,25.2,80.2,18.47,0.0,0.0
临沂,gfs_seamless,2026-03-07,6,2026-03-13,14.9,3.5,5.0,0.8,,46.9,10.1,23.4,32.5,21.38,0.0,0.0
临沂,gfs_seamless,2026-03-06,7,2026-03-13,17.3,2.7,5.0,-0.4,,44.2,11.4,34.6,30.1,21.41,0.0,0.0
临沂,jma_seamless,2026-03-12,1,2026-03-13,15.6,2.8,5.5,1.3,,50.5,5.7,,24.6,19.14,0.0,
临沂,jma_seamless,2026-03-11,2,2026-03-13,15.1,3.3,5.3,1.6,,49.5,6.5,,20.3,19.23,0.0,
临沂,jma_seamless,2026-03-10,3,2026-03-13,15.0,2.9,4.6,0.7,,47.7,8.0,,19.8,18.43,0.0,
临沂,jma_seamless,2026-03-09,4,2026-03-13,15.2,3.0,5.3,1.1,,54.5,7.0,,68.8,18.41,0.0,
临沂,jma_seamless,2026-03-08,5,2026-03-13,14.7,3.2,5.3,1.2,,65.9,7.5,,42.2,18.37,0.0,
临沂,jma_seamless,2026-03-07,6,2026-03-13,15.2,3.6,5.4,1.8,,57.3,7.0,,19.1,17.29,0.0,
临沂,jma_seamless,2026-03-06,7,2026-03-13,14.9,2.9,5.5,1.2,,51.4,6.2,,38.7,17.77,0.0,
临沂,ecmwf_ifs025,2026-03-13,1,2026-03-14,15.5,4.4,6.1,2.5,,62.5,7.8,,92.8,15.14,0.0,
临沂,ecmwf_ifs025,2026-03-12,2,2026-03-14,15.8,4.2,6.5,2.6,,59.1,6.5,,86.1,15.26,0.0,
临沂,ecmwf_ifs025,2026-03-11,3,2026-03-14,15.7,4.0,6.4,2.2,,61.5,7.1,,96.0,16.3,0.0,
临沂,ecmwf_ifs025,2026-03-10,4,2026-03-14,13.5,3.0,5.2,0.8,,66.8,8.0,,69.9,14.14,0.0,
临沂,ecmwf_ifs025,2026-03-09,5,2026-03-14,13.8,2.0,3.4,-0.7,,77.1,9.1,,87.6,9.39,2.7,
临沂,ecmwf_ifs025,2026-03-08,6,2026-03-14,14.0,3.1,5.1,1.3,,78.4,6.7,,82.9,13.71,0.9,
临沂,ecmwf_ifs025,2026-03-07,7,2026-03-14,15.3,3.3,6.1,1.6,,79.5,6.6,,80.3,16.87,1.2,
临沂,gfs_seamless,2026-03-13,1,2026-03-14,16.2,5.7,6.8,3.5,,45.6,9.8,33.1,81.0,18.93,0.0,0.0
临沂,gfs_seamless,2026-03-12,2,2026-03-14,15.9,5.1,6.1,2.7,,43.1,10.2,34.9,81.6,20.26,0.0,0.0
